tipo,ordem,fc,fase_zero,rp,rs,rmse
ellip,1,2600,True,0.5,40.0,0.5271362496314614
ellip,1,2600,True,0.5,60.0,0.5271362496314614
ellip,1,2600,True,0.5,30.0,0.5271362496314614
butter,7,3000,True,0.5,40.0,0.527338872252118
cheby2,7,3100,True,0.5,30.0,0.5273919809554638
ellip,5,1200,True,1.0,40.0,0.5274138990490039
ellip,7,3000,True,0.1,50.0,0.5274329527503946
ellip,4,700,True,0.1,50.0,0.5274936363409357
ellip,7,3000,True,0.1,60.0,0.527881740954986
butter,8,3000,True,0.5,40.0,0.5279967323398554
ellip,7,1100,True,1.0,30.0,0.5280412123949818
ellip,6,800,True,0.1,30.0,0.5282498896033202
ellip,6,900,True,0.1,50.0,0.528341423444101
ellip,8,1000,True,0.1,60.0,0.5285440928903049
ellip,4,800,True,0.1,60.0,0.5286873152326607
cheby1,6,700,True,0.1,40.0,0.5286940525425983
butter,3,3100,True,0.5,40.0,0.5287053997244621
ellip,5,1300,True,1.0,50.0,0.5287438501096748
cheby2,8,3200,True,0.5,50.0,0.5288469095169689
cheby1,7,3000,True,0.1,40.0,0.5293286923716102
ellip,5,3000,True,0.1,30.0,0.5295722850177638
ellip,4,800,True,0.1,50.0,0.530031427017471
cheby1,7,3300,True,0.5,40.0,0.5301410094975434
cheby2,8,3100,True,0.5,30.0,0.5302851491503676
ellip,3,900,True,1.0,40.0,0.5303843468176132
ellip,5,3000,True,0.1,40.0,0.5304802906341197
ellip,7,3300,True,0.5,60.0,0.5304948580728127
ellip,8,900,True,0.1,40.0,0.5304988783139627
cheby2,7,3200,True,0.5,40.0,0.5305493003088244
ellip,1,1700,True,0.1,30.0,0.5307359719659341
ellip,1,1700,True,0.1,40.0,0.5307359719659341
cheby1,1,1700,True,0.1,40.0,0.5307359719659341
ellip,1,1700,True,0.1,50.0,0.5307359719659341
ellip,1,1700,True,0.1,60.0,0.5307359719659341
cheby2,3,2600,True,0.5,60.0,0.5307705446838538
cheby1,3,3200,True,0.5,40.0,0.5309432899171679
ellip,3,3200,True,0.5,60.0,0.5309559808040781
ellip,3,3200,True,0.5,50.0,0.5309720607016964
cheby1,1,3000,True,1.0,40.0,0.5310035267005394
ellip,1,3000,True,1.0,40.0,0.5310035267005394
ellip,1,3000,True,1.0,50.0,0.5310035267005394
ellip,1,3000,True,1.0,30.0,0.5310035267005394
ellip,1,3000,True,1.0,60.0,0.5310035267005394
ellip,3,3200,True,0.5,40.0,0.5310119033922118
ellip,7,3300,True,0.5,50.0,0.5310727521618107
ellip,5,3000,True,0.1,50.0,0.5311140474424422
ellip,3,3200,True,0.5,30.0,0.5311216205122093
butter,2,3200,True,0.5,40.0,0.5313046737245184
ellip,5,3000,True,0.1,60.0,0.5315444025481912
ellip,7,3300,True,0.5,40.0,0.5320663711840106
butter,4,3100,True,0.5,40.0,0.5322603454653781
ellip,4,800,True,0.1,40.0,0.5322804412579933
ellip,4,700,True,0.1,40.0,0.5322848276468078
ellip,3,2900,True,0.1,30.0,0.5323108124054754
cheby1,5,3000,True,0.1,40.0,0.5323447557823876
cheby1,5,3300,True,0.5,40.0,0.5324192680842752
cheby2,6,3200,True,0.5,30.0,0.5328360266632496
ellip,5,3300,True,0.5,60.0,0.5330093595869042
cheby1,1,2700,True,0.5,40.0,0.5330284678011259
ellip,1,2700,True,0.5,60.0,0.533028467801126
ellip,1,2700,True,0.5,40.0,0.533028467801126
ellip,1,2700,True,0.5,30.0,0.533028467801126
ellip,1,2700,True,0.5,50.0,0.533028467801126
ellip,3,500,True,0.1,50.0,0.5330316425943524
ellip,3,2900,True,0.1,40.0,0.5331208050597557
ellip,7,800,True,0.5,60.0,0.5331264221348958
cheby1,6,1100,True,0.1,40.0,0.5332137268858441
cheby1,8,700,True,0.1,40.0,0.5332239575120565
ellip,5,3300,True,0.5,50.0,0.5334074612373269
ellip,7,3300,True,0.5,30.0,0.5334528698691515
cheby2,8,3300,True,0.5,60.0,0.53348964870306
ellip,3,2900,True,0.1,50.0,0.5335082815240758
cheby1,8,1300,True,0.1,40.0,0.5335307019055416
ellip,6,900,True,0.1,40.0,0.5336279264320613
ellip,3,2900,True,0.1,60.0,0.5336907871378704
cheby1,3,2900,True,0.1,40.0,0.5338502698674259
ellip,5,3300,True,0.5,40.0,0.5340913782049136
butter,5,3100,True,0.5,40.0,0.5342093914644711
cheby2,7,3300,True,0.5,50.0,0.5344565311768017
cheby1,7,2100,True,1.0,40.0,0.5345185207959505
ellip,8,1000,True,0.1,50.0,0.534538715399825
ellip,6,1000,True,0.1,60.0,0.5349288214060696
ellip,7,1600,True,1.0,60.0,0.5349709506321741
cheby2,8,3200,True,0.5,40.0,0.5350785930498237
ellip,5,3300,True,0.5,30.0,0.5352671753089032
butter,6,3100,True,0.5,40.0,0.5354346472730847
ellip,1,1800,True,0.1,60.0,0.5354626388611144
ellip,1,1800,True,0.1,30.0,0.5354626388611144
ellip,1,1800,True,0.1,40.0,0.5354626388611144
ellip,1,1800,True,0.1,50.0,0.5354626388611144
cheby1,1,1800,True,0.1,40.0,0.5354626388611146
cheby2,6,3300,True,0.5,40.0,0.5356757210262134
ellip,4,800,True,0.1,30.0,0.5357827992298154
ellip,7,3100,True,0.1,30.0,0.5358509019335678
ellip,7,3100,True,0.1,40.0,0.5361726947157122
butter,7,3100,True,0.5,40.0,0.5362868618509709
ellip,8,1100,True,0.1,60.0,0.536353834472123
ellip,7,3100,True,0.1,50.0,0.536438222834833
cheby1,4,900,True,0.1,40.0,0.5364589971731353
ellip,7,3100,True,0.1,60.0,0.536711158937279
butter,8,3100,True,0.5,40.0,0.536913130903517
cheby2,5,3300,True,0.5,30.0,0.5372836159795783
cheby2,7,3200,True,0.5,30.0,0.5374506961710634
cheby1,7,3100,True,0.1,40.0,0.5377767476517787
cheby1,5,600,True,0.1,40.0,0.537818133189949
ellip,4,900,True,0.1,60.0,0.5378900502398376
ellip,8,900,True,0.1,30.0,0.5380619373696437
ellip,5,3100,True,0.1,30.0,0.5381906025900706
ellip,1,300,True,0.5,60.0,0.5384749700245559
ellip,1,300,True,0.5,50.0,0.5384749700245559
ellip,1,300,True,0.5,30.0,0.5384749700245559
ellip,1,300,True,0.5,40.0,0.5384749700245559
cheby1,1,300,True,0.5,40.0,0.53847497002456
ellip,2,600,True,0.1,30.0,0.5384961781866603
ellip,2,600,True,0.1,40.0,0.538514209280168
ellip,2,600,True,0.1,50.0,0.5385257446458943
ellip,2,600,True,0.1,60.0,0.5385299991724399
cheby1,2,600,True,0.1,40.0,0.5385320667623725
butter,3,3200,True,0.5,40.0,0.5385410690422479
ellip,1,3100,True,1.0,60.0,0.5385951889344035
ellip,1,3100,True,1.0,40.0,0.5385951889344035
ellip,1,3100,True,1.0,50.0,0.5385951889344035
ellip,1,3100,True,1.0,30.0,0.5385951889344035
cheby1,1,3100,True,1.0,40.0,0.5385951889344036
ellip,6,1000,True,0.1,50.0,0.5387724040625219
ellip,1,2800,True,0.5,30.0,0.5388092015708603
ellip,1,2800,True,0.5,50.0,0.5388092015708603
ellip,1,2800,True,0.5,40.0,0.5388092015708603
cheby1,1,2800,True,0.5,40.0,0.5388092015708603
ellip,1,2800,True,0.5,60.0,0.5388092015708603
ellip,5,3100,True,0.1,40.0,0.5389323011737317
ellip,4,900,True,0.1,50.0,0.5389842809372374
ellip,7,1400,True,1.0,50.0,0.5390459202629936
cheby1,5,1500,True,1.0,40.0,0.5390868191545284
ellip,3,900,True,1.0,50.0,0.5392584873557194
ellip,5,3100,True,0.1,50.0,0.5394631035658296
ellip,3,3000,True,0.1,30.0,0.539692794159287
ellip,6,900,True,0.1,30.0,0.5397937241783546
ellip,5,3100,True,0.1,60.0,0.5398174359303449
cheby1,1,1900,True,0.1,40.0,0.5398530152450461
ellip,1,1900,True,0.1,40.0,0.5398530152450461
ellip,1,1900,True,0.1,50.0,0.5398530152450461
ellip,1,1900,True,0.1,60.0,0.5398530152450461
ellip,1,1900,True,0.1,30.0,0.5398530152450461
cheby2,8,3300,True,0.5,50.0,0.5403352593072638
cheby2,8,3200,True,0.5,30.0,0.5403877306035426
ellip,3,3000,True,0.1,40.0,0.5403883284893198
cheby1,5,3100,True,0.1,40.0,0.5404606936202284
ellip,3,3000,True,0.1,50.0,0.5407256882593328
ellip,4,900,True,0.1,40.0,0.5408731036508527
ellip,3,3000,True,0.1,60.0,0.5408854632795657
cheby1,3,3000,True,0.1,40.0,0.5410254921320397
ellip,8,1000,True,0.1,40.0,0.5410369112542444
ellip,6,1100,True,0.1,60.0,0.5410432735149232
cheby1,3,3300,True,0.5,40.0,0.5410660672777593
ellip,3,3300,True,0.5,60.0,0.5411011450022637
ellip,3,3300,True,0.5,50.0,0.5411420275978825
ellip,3,3300,True,0.5,40.0,0.5412316959198251
ellip,3,3300,True,0.5,30.0,0.5414339721857104
ellip,8,1100,True,0.1,50.0,0.5415409258806408
butter,4,3200,True,0.5,40.0,0.5417178002269273
cheby1,6,1200,True,0.1,40.0,0.5418362772427615
cheby2,7,3300,True,0.5,40.0,0.5419722195828189
ellip,4,700,True,0.1,30.0,0.5420441187764812
cheby1,2,500,True,0.1,40.0,0.5420956348669496
ellip,2,500,True,0.1,60.0,0.5421306096691717
butter,2,3300,True,0.5,40.0,0.542171391144069
ellip,2,500,True,0.1,50.0,0.5422065612348071
ellip,8,1200,True,0.1,60.0,0.5424042815192206
ellip,2,500,True,0.1,40.0,0.5424496605080337
cheby2,2,2700,True,0.5,40.0,0.54286477542325
ellip,2,500,True,0.1,30.0,0.543247169803439
butter,5,3200,True,0.5,40.0,0.5434940114684311
ellip,6,1000,True,0.1,40.0,0.5435121265665473
ellip,3,900,True,1.0,60.0,0.5435299917239559
cheby1,1,2000,True,0.1,40.0,0.5439498399966447
ellip,1,2000,True,0.1,50.0,0.5439498399966449
ellip,1,2000,True,0.1,60.0,0.5439498399966449
ellip,1,2000,True,0.1,30.0,0.5439498399966449
ellip,1,2000,True,0.1,40.0,0.5439498399966449
ellip,4,900,True,0.1,30.0,0.5439739525663201
cheby2,6,3300,True,0.5,30.0,0.5439825751914209
ellip,6,1100,True,0.1,50.0,0.5441382922221644
cheby1,4,1000,True,0.1,40.0,0.5441763566911574
cheby1,1,2900,True,0.5,40.0,0.5444885334869366
ellip,1,2900,True,0.5,40.0,0.5444885334869366
ellip,1,2900,True,0.5,60.0,0.5444885334869366
ellip,1,2900,True,0.5,30.0,0.5444885334869366
ellip,1,2900,True,0.5,50.0,0.5444885334869366
butter,6,3200,True,0.5,40.0,0.5446408081911154
ellip,7,3200,True,0.1,40.0,0.544896359340517
ellip,7,3200,True,0.1,30.0,0.5449019001639779
ellip,7,3200,True,0.1,50.0,0.5449446877174223
ellip,7,3200,True,0.1,60.0,0.5450570387502769
ellip,4,1000,True,0.1,60.0,0.545100766128771
cheby1,8,1400,True,0.1,40.0,0.5453276678205462
butter,7,3200,True,0.5,40.0,0.545440364673461
cheby1,7,3200,True,0.1,40.0,0.5457370476167684
ellip,4,1000,True,0.1,50.0,0.5458322459372393
cheby2,8,3300,True,0.5,40.0,0.5460112477412041
butter,8,3200,True,0.5,40.0,0.5460313993554038
ellip,1,3200,True,1.0,50.0,0.546188428266831
ellip,1,3200,True,1.0,40.0,0.546188428266831
ellip,1,3200,True,1.0,30.0,0.546188428266831
ellip,1,3200,True,1.0,60.0,0.546188428266831
cheby1,1,3200,True,1.0,40.0,0.546188428266831
ellip,5,3200,True,0.1,30.0,0.5462930118472382
ellip,8,1200,True,0.1,50.0,0.5465668214727543
ellip,5,3200,True,0.1,40.0,0.5467686735659967
ellip,8,1100,True,0.1,40.0,0.546897282240031
ellip,3,3100,True,0.1,30.0,0.547070040819196
ellip,2,700,True,0.1,30.0,0.5471113410995887
ellip,5,3200,True,0.1,50.0,0.5471381798428117
ellip,4,1000,True,0.1,40.0,0.5471532661784225
cheby1,3,900,True,1.0,40.0,0.5473090626074422
ellip,5,3200,True,0.1,60.0,0.547408503007051
ellip,2,700,True,0.1,40.0,0.5474146847943298
ellip,8,1000,True,0.1,30.0,0.5474359138035115
ellip,2,700,True,0.1,50.0,0.5475156270111764
ellip,2,700,True,0.1,60.0,0.5475480729205532
cheby1,2,700,True,0.1,40.0,0.5475631650653471
ellip,3,500,True,0.1,40.0,0.5476910501450954
ellip,3,3100,True,0.1,40.0,0.5477142197394086
ellip,6,1200,True,0.1,60.0,0.5477325028038292
ellip,1,2100,True,0.1,40.0,0.5477891890739325
ellip,1,2100,True,0.1,60.0,0.5477891890739325
ellip,1,2100,True,0.1,50.0,0.5477891890739325
ellip,1,2100,True,0.1,30.0,0.5477891890739325
cheby1,1,2100,True,0.1,40.0,0.5477891890739325
cheby2,7,3300,True,0.5,30.0,0.5478910770060199
cheby1,5,3200,True,0.1,40.0,0.5479559657278265
ellip,3,3100,True,0.1,50.0,0.5480255391014703
ellip,6,1100,True,0.1,40.0,0.5481394749307267
ellip,3,3100,True,0.1,60.0,0.5481725347327864
cheby1,3,3100,True,0.1,40.0,0.5483010885345084
butter,3,3300,True,0.5,40.0,0.548572307696323
ellip,6,1000,True,0.1,30.0,0.5487351567563256
cheby1,7,2000,True,1.0,40.0,0.5488985624991551
ellip,4,1000,True,0.1,30.0,0.5495296440124071
ellip,5,1300,True,1.0,60.0,0.5495682592454266
ellip,8,1300,True,0.1,60.0,0.5498075203493461
ellip,6,1200,True,0.1,50.0,0.5500300900808642
cheby1,1,3000,True,0.5,40.0,0.550073918136443
ellip,1,3000,True,0.5,60.0,0.5500739181364431
ellip,1,3000,True,0.5,40.0,0.5500739181364431
ellip,1,3000,True,0.5,30.0,0.5500739181364431
ellip,1,3000,True,0.5,50.0,0.5500739181364431
cheby2,8,3300,True,0.5,30.0,0.5502415712186813
cheby1,6,1300,True,0.1,40.0,0.5507949906230227
ellip,8,1200,True,0.1,40.0,0.5509232697102154
butter,4,3300,True,0.5,40.0,0.5513308173934306
ellip,1,2200,True,0.1,40.0,0.5514019674700882
ellip,1,2200,True,0.1,60.0,0.5514019674700882
ellip,1,2200,True,0.1,50.0,0.5514019674700882
ellip,1,2200,True,0.1,30.0,0.5514019674700882
cheby1,1,2200,True,0.1,40.0,0.5514019674700884
cheby1,4,1100,True,0.1,40.0,0.5514762932916235
cheby1,7,1000,True,0.5,40.0,0.5516820073763521
ellip,4,1100,True,0.1,60.0,0.5518819732920852
ellip,7,1500,True,1.0,60.0,0.5521222805665555
ellip,4,1100,True,0.1,50.0,0.5522208639546086
ellip,8,1100,True,0.1,30.0,0.5522848435024735
butter,5,3300,True,0.5,40.0,0.5528614788787102
ellip,6,1100,True,0.1,30.0,0.552862068530056
ellip,4,1100,True,0.1,40.0,0.5528686345697944
ellip,6,1200,True,0.1,40.0,0.5529720208658486
ellip,8,1300,True,0.1,50.0,0.5533081154356644
ellip,7,3300,True,0.1,30.0,0.5534892187442734
ellip,7,1200,True,1.0,40.0,0.5536023597009281
ellip,7,3300,True,0.1,40.0,0.5536080816550785
ellip,5,1000,True,1.0,30.0,0.553652660557275
ellip,7,3300,True,0.1,50.0,0.5537502695973548
ellip,1,3300,True,1.0,60.0,0.5537746633607665
ellip,1,3300,True,1.0,40.0,0.5537746633607665
ellip,1,3300,True,1.0,30.0,0.5537746633607665
ellip,1,3300,True,1.0,50.0,0.5537746633607665
cheby1,1,3300,True,1.0,40.0,0.5537746633607666
butter,6,3300,True,0.5,40.0,0.5538374095460635
ellip,7,3300,True,0.1,60.0,0.5539466087968549
cheby2,5,900,True,0.5,30.0,0.5540459690376981
ellip,4,1100,True,0.1,30.0,0.5541312792463017
butter,7,3300,True,0.5,40.0,0.554501641129292
cheby1,7,3300,True,0.1,40.0,0.5547602665600551
ellip,6,1300,True,0.1,60.0,0.5547810195528556
ellip,1,2300,True,0.1,30.0,0.5548150612524793
ellip,1,2300,True,0.1,40.0,0.5548150612524793
ellip,1,2300,True,0.1,60.0,0.5548150612524793
ellip,1,2300,True,0.1,50.0,0.5548150612524793
cheby1,1,2300,True,0.1,40.0,0.5548150612524794
ellip,3,3200,True,0.1,30.0,0.5548617854779077
butter,8,3300,True,0.5,40.0,0.5550035182238008
ellip,8,1200,True,0.1,30.0,0.5552493955586107
ellip,3,3200,True,0.1,40.0,0.5554239577365725
ellip,1,3100,True,0.5,30.0,0.5555715846765584
ellip,1,3100,True,0.5,40.0,0.5555715846765584
cheby1,1,3100,True,0.5,40.0,0.5555715846765584
ellip,1,3100,True,0.5,50.0,0.5555715846765584
ellip,1,3100,True,0.5,60.0,0.5555715846765584
ellip,3,3200,True,0.1,50.0,0.555689480309932
ellip,5,3300,True,0.1,30.0,0.555710981713131
ellip,3,3200,True,0.1,60.0,0.5558134691563937
cheby1,3,3200,True,0.1,40.0,0.555921186125295
ellip,5,3300,True,0.1,40.0,0.5560555615168365
ellip,5,3300,True,0.1,50.0,0.5563065280464322
ellip,6,1200,True,0.1,30.0,0.5563773878704333
ellip,6,1300,True,0.1,50.0,0.556394177882314
ellip,5,3300,True,0.1,60.0,0.5564924884518216
cheby2,3,1700,True,0.5,40.0,0.556538439709068
ellip,8,1400,True,0.1,60.0,0.5566767260633827
cheby1,5,3300,True,0.1,40.0,0.5568777318959248
ellip,8,1300,True,0.1,40.0,0.5569033138097272
cheby2,3,1300,True,0.5,30.0,0.5575226236810399
cheby1,1,2400,True,0.1,40.0,0.5580522317013774
ellip,1,2400,True,0.1,60.0,0.5580522317013775
ellip,1,2400,True,0.1,40.0,0.5580522317013775
ellip,1,2400,True,0.1,30.0,0.5580522317013775
ellip,1,2400,True,0.1,50.0,0.5580522317013775
ellip,2,800,True,0.1,30.0,0.5581343151383705
ellip,6,1300,True,0.1,40.0,0.5585133972923594
ellip,2,800,True,0.1,40.0,0.5585891323620796
ellip,2,800,True,0.1,50.0,0.5587372973443697
ellip,2,800,True,0.1,60.0,0.5587846086794248
cheby1,2,800,True,0.1,40.0,0.5588065646932407
ellip,8,1400,True,0.1,50.0,0.5590335708326036
ellip,4,1200,True,0.1,60.0,0.5596192436459937
ellip,4,1200,True,0.1,50.0,0.559620207760135
cheby1,4,1200,True,0.1,40.0,0.5596572205578008
ellip,4,1200,True,0.1,40.0,0.559690395474514
cheby1,5,1400,True,1.0,40.0,0.5598840215868323
ellip,4,1200,True,0.1,30.0,0.5600292456156708
ellip,8,1300,True,0.1,30.0,0.5600569562017396
ellip,5,1200,True,1.0,50.0,0.5604064377888842
ellip,1,3200,True,0.5,30.0,0.5609890008371581
ellip,1,3200,True,0.5,40.0,0.5609890008371581
ellip,1,3200,True,0.5,60.0,0.5609890008371581
cheby1,1,3200,True,0.5,40.0,0.5609890008371581
ellip,1,3200,True,0.5,50.0,0.5609890008371581
ellip,6,1300,True,0.1,30.0,0.5610830853367734
ellip,1,2500,True,0.1,60.0,0.5611348100457604
ellip,1,2500,True,0.1,50.0,0.5611348100457604
ellip,1,2500,True,0.1,30.0,0.5611348100457604
ellip,1,2500,True,0.1,40.0,0.5611348100457604
cheby1,1,2500,True,0.1,40.0,0.5611348100457607
cheby1,8,1500,True,0.1,40.0,0.5612710900964617
butter,1,800,True,0.5,40.0,0.5614896654981896
ellip,8,1400,True,0.1,40.0,0.5616450630096872
cheby1,6,1400,True,0.1,40.0,0.5621762735066366
ellip,3,800,True,1.0,30.0,0.5624995255821952
ellip,3,3300,True,0.1,30.0,0.5627660235235565
ellip,1,2700,False,1.0,60.0,0.5629822703159012
ellip,1,2700,False,1.0,40.0,0.5629822703159012
ellip,1,2700,False,1.0,50.0,0.5629822703159012
ellip,1,2700,False,1.0,30.0,0.5629822703159012
cheby1,1,2700,False,1.0,40.0,0.5629822703159012
ellip,1,2300,False,0.5,50.0,0.562982881120433
ellip,1,2300,False,0.5,30.0,0.562982881120433
ellip,1,2300,False,0.5,60.0,0.562982881120433
cheby1,1,2300,False,0.5,40.0,0.562982881120433
ellip,1,2300,False,0.5,40.0,0.562982881120433
cheby1,1,1300,False,0.1,40.0,0.5629887676766789
ellip,1,1300,False,0.1,60.0,0.562988767676679
ellip,1,1300,False,0.1,50.0,0.562988767676679
ellip,1,1300,False,0.1,40.0,0.562988767676679
ellip,1,1300,False,0.1,30.0,0.562988767676679
butter,1,3200,False,0.5,40.0,0.563056204608389
ellip,3,3300,True,0.1,40.0,0.5631086199233047
cheby1,1,1400,False,0.1,40.0,0.5631658983668479
ellip,1,1400,False,0.1,40.0,0.563165898366848
ellip,1,1400,False,0.1,60.0,0.563165898366848
ellip,1,1400,False,0.1,30.0,0.563165898366848
ellip,1,1400,False,0.1,50.0,0.563165898366848
ellip,1,2200,False,0.5,30.0,0.5632124608466612
ellip,1,2200,False,0.5,40.0,0.5632124608466612
cheby1,1,2200,False,0.5,40.0,0.5632124608466612
ellip,1,2200,False,0.5,50.0,0.5632124608466612
ellip,1,2200,False,0.5,60.0,0.5632124608466612
cheby1,1,2400,False,0.5,40.0,0.5632349671899907
ellip,1,2400,False,0.5,60.0,0.5632349671899907
ellip,1,2400,False,0.5,40.0,0.5632349671899907
ellip,1,2400,False,0.5,30.0,0.5632349671899907
ellip,1,2400,False,0.5,50.0,0.5632349671899907
ellip,3,3300,True,0.1,50.0,0.5632652689540787
ellip,1,2800,False,1.0,60.0,0.5633032866093824
cheby1,1,2800,False,1.0,40.0,0.5633032866093824
ellip,1,2800,False,1.0,30.0,0.5633032866093824
ellip,1,2800,False,1.0,40.0,0.5633032866093824
ellip,1,2800,False,1.0,50.0,0.5633032866093824
ellip,3,3300,True,0.1,60.0,0.5633375411527445
ellip,1,2600,False,1.0,30.0,0.5633470283551941
ellip,1,2600,False,1.0,60.0,0.5633470283551941
ellip,1,2600,False,1.0,50.0,0.5633470283551941
ellip,1,2600,False,1.0,40.0,0.5633470283551941
cheby1,1,2600,False,1.0,40.0,0.5633470283551942
cheby1,3,3300,True,0.1,40.0,0.5633999414899187
ellip,1,1200,False,0.1,50.0,0.5634250052021615
ellip,1,1200,False,0.1,60.0,0.5634250052021615
ellip,1,1200,False,0.1,30.0,0.5634250052021615
ellip,1,1200,False,0.1,40.0,0.5634250052021615
cheby1,1,1200,False,0.1,40.0,0.5634250052021617
butter,1,3300,False,0.5,40.0,0.5634739507829918
ellip,1,1500,False,0.1,50.0,0.5637521295674941
ellip,1,1500,False,0.1,60.0,0.5637521295674941
ellip,1,1500,False,0.1,30.0,0.5637521295674941
ellip,1,1500,False,0.1,40.0,0.5637521295674941
cheby1,1,1500,False,0.1,40.0,0.5637521295674942
ellip,1,2500,False,0.5,30.0,0.5638931408399132
ellip,1,2500,False,0.5,50.0,0.5638931408399132
ellip,1,2500,False,0.5,40.0,0.5638931408399132
ellip,1,2500,False,0.5,60.0,0.5638931408399132
cheby1,1,2500,False,0.5,40.0,0.5638931408399132
ellip,6,1400,True,0.1,60.0,0.563975150791174
ellip,1,2100,False,0.5,30.0,0.5640180578660065
ellip,1,2100,False,0.5,50.0,0.5640180578660065
ellip,1,2100,False,0.5,60.0,0.5640180578660065
ellip,1,2100,False,0.5,40.0,0.5640180578660065
cheby1,1,2100,False,0.5,40.0,0.5640180578660065
cheby1,1,2600,True,0.1,40.0,0.5640822341707633
ellip,1,2600,True,0.1,60.0,0.5640822341707634
ellip,1,2600,True,0.1,50.0,0.5640822341707634
ellip,1,2600,True,0.1,30.0,0.5640822341707634
ellip,1,2600,True,0.1,40.0,0.5640822341707634
ellip,5,1100,True,1.0,40.0,0.5641886407585254
ellip,1,2900,False,1.0,40.0,0.5642355543322221
ellip,1,2900,False,1.0,50.0,0.5642355543322221
ellip,1,2900,False,1.0,60.0,0.5642355543322221
ellip,1,2900,False,1.0,30.0,0.5642355543322221
cheby1,1,2900,False,1.0,40.0,0.5642355543322221
ellip,8,1400,True,0.1,30.0,0.564474001525062
cheby1,1,2500,False,1.0,40.0,0.5644858329578977
ellip,1,2500,False,1.0,30.0,0.5644858329578977
ellip,1,2500,False,1.0,40.0,0.5644858329578977
ellip,1,2500,False,1.0,60.0,0.5644858329578977
ellip,1,2500,False,1.0,50.0,0.5644858329578977
butter,1,3100,False,0.5,40.0,0.5645758241969049
ellip,1,1600,False,0.1,30.0,0.5646120995373709
ellip,1,1600,False,0.1,60.0,0.5646120995373709
cheby1,1,1600,False,0.1,40.0,0.5646120995373709
ellip,1,1600,False,0.1,50.0,0.5646120995373709
ellip,1,1600,False,0.1,40.0,0.5646120995373709
ellip,6,1400,True,0.1,50.0,0.564630810129002
ellip,1,1100,False,0.1,50.0,0.5647885933978598
ellip,1,1100,False,0.1,30.0,0.5647885933978598
ellip,1,1100,False,0.1,60.0,0.5647885933978598
ellip,1,1100,False,0.1,40.0,0.5647885933978598
cheby1,1,1100,False,0.1,40.0,0.5647885933978599
cheby1,1,2600,False,0.5,40.0,0.5648965445963265
ellip,1,2600,False,0.5,40.0,0.5648965445963267
ellip,1,2600,False,0.5,50.0,0.5648965445963267
ellip,1,2600,False,0.5,60.0,0.5648965445963267
ellip,1,2600,False,0.5,30.0,0.5648965445963267
ellip,6,1400,True,0.1,40.0,0.5654673222238825
ellip,1,2000,False,0.5,40.0,0.5655182148131541
cheby1,1,2000,False,0.5,40.0,0.5655182148131541
ellip,1,2000,False,0.5,60.0,0.5655182148131541
ellip,1,2000,False,0.5,30.0,0.5655182148131541
ellip,1,2000,False,0.5,50.0,0.5655182148131541
ellip,1,1700,False,0.1,30.0,0.5656548187689061
ellip,1,1700,False,0.1,60.0,0.5656548187689061
ellip,1,1700,False,0.1,40.0,0.5656548187689061
ellip,1,1700,False,0.1,50.0,0.5656548187689061
cheby1,1,1700,False,0.1,40.0,0.5656548187689062
cheby1,1,3000,False,1.0,40.0,0.5657156858324957
ellip,1,3000,False,1.0,40.0,0.5657156858324957
ellip,1,3000,False,1.0,50.0,0.5657156858324957
ellip,1,3000,False,1.0,30.0,0.5657156858324957
ellip,1,3000,False,1.0,60.0,0.5657156858324957
cheby1,1,2700,False,0.5,40.0,0.5661960294713303
ellip,1,2700,False,0.5,30.0,0.5661960294713304
ellip,1,2700,False,0.5,60.0,0.5661960294713304
ellip,1,2700,False,0.5,50.0,0.5661960294713304
ellip,1,2700,False,0.5,40.0,0.5661960294713304
ellip,1,3300,True,0.5,60.0,0.5663385359837951
ellip,1,3300,True,0.5,40.0,0.5663385359837951
ellip,1,3300,True,0.5,30.0,0.5663385359837951
